Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-13819,23-08-2023,25-08-2023,Carlos Smith,Consumer, West ,Technology,Copiers,8932.5,5,0.1,1398.02
ORD-18616,23-07-2024,26-07-2024,Grace Rodriguez,Corporate,West,Furniture,Furnishings,620.93,1,0,102.77
ORD-15592,06-12-2024,11-12-2024,Linda Rodriguez,Consumer,East,Furniture,Tables,779.79,3,0,65.95
ORD-12067,26-12-2024,31-12-2024,Sara Garcia,Corporate,Central,Technology,Machines,7343.35,5,0,477.62
ORD-11275,08-10-2024,10-10-2024,Wei Smith,Consumer,Central,Technology,Phones,3464.47,2,0.3,-407.32
ORD-18779,26-01-2024,27-01-2024,Grace Brown,Consumer,West,Office Supplies,Art,139.07,1,0,29.36
ORD-19574,11-03-2022,15-03-2022,Grace Young,Consumer,East,Office Supplies,Paper,37.7,1,0.4,-4.87
ORD-13118,17-06-2022,19-06-2022,Sara Chen,Consumer,West,Technology,Phones,3413.33,2,0.2,262.48
ORD-14395,16-06-2023,19-06-2023,Mohammed Patel,Consumer,East,Furniture,Bookcases,2850.15,3,0,-285.72
ORD-12949,27-02-2022,04-03-2022,Tom Brown,Consumer,East,Office Supplies,Storage,154.9,1,0,49.13
ORD-19718,14-12-2023,18-12-2023,Maria Khan,Corporate,South,Technology,Phones,4517.66,4,0.3,1465.65
ORD-11890,06-02-2022,08-02-2022,Nina Lewis,Home Office,WEST,Office Supplies,Art,421.6,2,0,113.32
ORD-10677,24-01-2023,26-01-2023,Fatima Johnson,Corporate,Central,Furniture,Furnishings,1706.2,5,0,-50.95
ORD-13097,15-05-2023,17-05-2023,Linda Lewis,Corporate,South,Technology,Copiers,399.96,2,0.1,42.1
ORD-16266,25-01-2023,29-01-2023,Sara Patel,Consumer,East,Technology,Phones,900.05,1,0.3,-58.6
ORD-17564,05-04-2022,10-04-2022,James Garcia,Consumer,SOUTH,Office Supplies,Envelopes,162.11,1,0.3,1.62
ORD-16397,06-11-2024,10-11-2024,Linda Brown,Consumer,South,Furniture,Tables,1243.65,4,0.15,384.68
ORD-17551,21-06-2023,22-06-2023,Grace Young,Consumer,Central,Technology,Accessories,7768.2,5,0,882.76
ORD-18263,05-11-2022,06-11-2022,Tom Young,Consumer,West,Technology,Copiers,1206.1,1,0.3,27.23
ORD-16829,22-10-2023,25-10-2023,Anna Garcia,Consumer,East,Office Supplies,Storage,292.51,2,0.2,-43.08
ORD-17735,13-05-2023,15-05-2023,,Home Office,Central,Technology,Phones,1616.7,1,0.1,65.38
ORD-11296,22-02-2022,27-02-2022,Anna Brown,Corporate,West,Technology,Copiers,1297.48,2,0,293.74
ORD-14391,18-09-2023,22-09-2023,Sara Clark,Consumer,South,Office Supplies,Labels,350.62,2,0.1,35
ORD-15166,04-12-2022,08-12-2022,Carlos Rodriguez,Consumer,South,Office Supplies,Paper,1085.65,5,0,226.54
ORD-14149,16-04-2024,17-04-2024,Carlos Chen,Corporate,West,Furniture,Chairs,2762,4,0,221.82
ORD-19464,04-12-2023,05-12-2023,Priya Rodriguez,Corporate,East,Office Supplies,Storage,256.4,2,0,52.37
ORD-13400,22-07-2023,26-07-2023,Linda Brown,Home Office,Central,Technology,Machines,1137.77,1,0.3,-306.39
ORD-12934,19-03-2023,20-03-2023,Priya Brown,Consumer,East,Furniture,Bookcases,1670.2,5,0,280.58
ORD-12239,27-11-2023,02-12-2023,Anna Rodriguez,Corporate,East,Office Supplies,Storage,83.73,1,0.2,15.42
ORD-13900,19-12-2023,24-12-2023,Grace Johnson,Home Office,Central,Technology,Phones,6733.62,6,0,-337.5
ORD-15648,17-04-2022,21-04-2022,Anna Khan,Home Office,Central,Furniture,Furnishings,1159.54,2,0.3,-206.69
ORD-17961,24-09-2024,27-09-2024,Wei Smith,Consumer,East,Furniture,Chairs,489.5,1,0.4,-10.42
ORD-13342,13-12-2022,15-12-2022,Fatima Davis,Consumer,East,Office Supplies,Envelopes,134.69,1,0,39.28
ORD-16102,04-07-2023,05-07-2023,Fatima Martinez,Consumer,Central,Technology,Phones,400.36,3,0.4,40.82
ORD-10301,09-11-2022,13-11-2022,David Martinez,Consumer,East,Office Supplies,Binders,139.71,2,0.2,14
ORD-10365,11-09-2022,18-09-2022,Mohammed Patel,Corporate,East,Office Supplies,Art,151.06,2,0.3,6.73
ORD-17715,02-03-2024,04-03-2024,Nina Davis,Corporate,South,Office Supplies,Envelopes,294.09,3,0.15,80.52
ORD-14198,22-11-2024,26-11-2024,James Smith,Consumer,west,Office Supplies,Art,320.33,3,0.1,44.44
ORD-16435,21-11-2024,25-11-2024,Carlos Chen,Consumer, East ,Office Supplies,Labels,486.21,4,0.2,77.17
ORD-16888,24-04-2022,27-04-2022,Kevin Wilson,Home Office,Central,Office Supplies,Envelopes,148.97,3,0.3,-14.67
ORD-11045,24-04-2023,26-04-2023,John Wilson,Consumer,Central,Office Supplies,Art,260.42,3,0.4,6.09
ORD-12795,08-03-2024,13-03-2024,Anna Rodriguez,Home Office,West,Office Supplies,Binders,230.18,2,0,28.48
ORD-15143,01-11-2024,05-11-2024,Tom Clark,Consumer,East,Office Supplies,Art,84.78,3,0.3,3.52
ORD-16827,12-05-2023,19-05-2023,David Lee,Consumer,West,Office Supplies,Binders,149.33,4,0.1,11.75
ORD-13694,15-12-2024,19-12-2024,Priya Martinez,Home Office,South,Office Supplies,Envelopes,160.92,4,0.3,-10.51
ORD-17430,27-03-2022,31-03-2022,Priya Rodriguez,Corporate,West,Office Supplies,Storage,51.54,1,0.5,3.18
ORD-10857,02-11-2023,04-11-2023,Carlos Davis,Corporate,East,Furniture,Bookcases,630.82,2,0.5,-87.99
ORD-14405,26-05-2024,31-05-2024,John Walker,Consumer,East,Office Supplies,Art,164.56,2,0,47.51
ORD-13005,26-12-2022,28-12-2022,Tom Patel,Consumer,South,Office Supplies,Storage,43.42,1,0,13.37
ORD-11215,17-12-2023,18-12-2023,Mohammed Martinez,Consumer,South,Office Supplies,Art,119.06,1,0.3,29.81
ORD-15583,01-09-2022,04-09-2022,David Johnson,Home Office,South,Office Supplies,Envelopes,716.87,4,0.1,144.75
ORD-18259,07-12-2023,08-12-2023,James Young,Home Office,West,Office Supplies,Art,970.15,5,0,167.82
ORD-13254,24-08-2022,27-08-2022,James Clark,Consumer,South,Office Supplies,Binders,161.25,1,0.2,10.43
ORD-14470,01-01-2024,06-01-2024,Carlos Smith,Home Office,South,Furniture,Tables,2614.98,4,0.3,547.34
ORD-15309,01-08-2024,04-08-2024,John Davis,Corporate,Central,Furniture,Furnishings,1174.42,2,0,-72.79
ORD-10544,22-02-2022,25-02-2022,Priya Lee,Consumer,West,Furniture,Furnishings,324.4,2,0.1,67.39
ORD-15447,11-06-2022,18-06-2022,James Lee,Consumer,East,Furniture,Furnishings,2612.03,4,0.2,-456.47
ORD-14387,12-12-2023,13-12-2023,Anna Clark,Corporate,East,Office Supplies,Labels,147.61,1,0.15,30.24
ORD-19066,18-11-2023,20-11-2023,Anna Walker,Consumer,West,Technology,Accessories,4834.1,2,0,1119.57
ORD-13688,24-08-2023,25-08-2023,Wei Chen,Corporate,East,Office Supplies,Paper,198.84,4,0,42.06
ORD-14485,13-12-2022,15-12-2022,Nina Smith,Consumer,West,Office Supplies,Binders,31.16,6,0.3,-0.53
ORD-12869,06-11-2023,11-11-2023,John Davis,Consumer,West,Office Supplies,Binders,6.6,1,0.1,1.24
ORD-14946,14-10-2024,19-10-2024,Carlos Wilson,Home Office,East,Technology,Accessories,2660.43,3,0,261.33
ORD-15090,09-11-2024,14-11-2024,Fatima Young,Consumer,South,Office Supplies,Art,413.56,2,0.15,4.39
ORD-11870,18-01-2023,20-01-2023,Sara Rodriguez,Consumer,East,Furniture,Bookcases,1581.14,3,0.2,-97.34
ORD-15956,18-08-2023,22-08-2023,Priya Smith,Consumer,South,Office Supplies,Storage,102.79,3,0.2,5.11
ORD-19645,19-06-2022,23-06-2022,Nina Lewis,Home Office,Central,Office Supplies,Labels,99.83,1,0,31.99
ORD-15258,18-11-2023,23-11-2023,David Walker,Consumer,East,Technology,Copiers,973.24,5,0.2,97.81
ORD-13231,11-11-2023,13-11-2023,Grace Garcia,Consumer,Central,Office Supplies,Paper,163.06,1,0.3,33.36
ORD-16260,24-07-2022,25-07-2022,Kevin Chen,Consumer,East,Office Supplies,Storage,457.85,3,0.15,57.2
ORD-15015,27-09-2022,29-09-2022,Fatima Walker,Home Office,East,Office Supplies,Binders,122.92,2,0.3,18.04
ORD-19437,27-03-2022,30-03-2022,Sara Walker,Home Office,West,Office Supplies,Binders,436.5,3,0,56.51
ORD-16358,13-12-2022,15-12-2022,Grace Clark,Corporate,SOUTH,Office Supplies,Labels,925.52,4,0,114.08
ORD-17160,20-07-2023,22-07-2023,Nina Davis,Consumer,South,Office Supplies,Storage,187.62,1,0.2,38.42
ORD-17030,14-01-2022,16-01-2022,Kevin Young,Corporate,West,Technology,Machines,5848.92,6,0.5,75.68
ORD-14506,22-12-2024,29-12-2024,John Lee,Home Office,Central,Office Supplies,Labels,561.49,3,0.1,35.56
ORD-19713,23-05-2024,24-05-2024,Fatima Garcia,Corporate,East,Furniture,Furnishings,1161.42,3,0,221.52
ORD-15141,15-06-2022,18-06-2022,Kevin Martinez,Corporate,West,Office Supplies,Storage,231.7,5,0.3,25.6
ORD-11894,05-03-2024,06-03-2024,Mohammed Chen,Consumer,West,Office Supplies,Binders,167.32,1,0,24.54
ORD-11184,20-11-2024,23-11-2024,Kevin Lee,Consumer,West,Office Supplies,Labels,942.66,6,0,212.42
ORD-13407,14-12-2023,17-12-2023,David Patel,Consumer,SOUTH,Furniture,Bookcases,1134.96,2,0.2,-231.45
ORD-13004,20-04-2024,21-04-2024,Maria Wilson,Consumer,East,Furniture,Bookcases,298.33,1,0.3,-123.45
ORD-11898,24-03-2023,28-03-2023,David Khan,Corporate,West,Office Supplies,Envelopes,488.02,3,0.15,120.97
ORD-10832,20-02-2022,23-02-2022,David Patel,Consumer,East,Office Supplies,Labels,245.78,3,0.2,27.08
ORD-16323,23-09-2022,27-09-2022,Fatima Garcia,Corporate,South,Office Supplies,Labels,60.25,4,0.15,2.23
ORD-15899,24-08-2024,26-08-2024,Carlos Clark,Corporate,West,Furniture,Chairs,903.15,3,0,154.53
ORD-10690,19-09-2022,26-09-2022,Tom Garcia,Home Office,Central,Technology,Accessories,5040.71,3,0.15,1305.3
ORD-18953,01-07-2024,05-07-2024,John Lee,Corporate,Central,Technology,Accessories,421.23,1,0.3,65.21
ORD-16614,22-04-2022,23-04-2022,Sara Chen,Corporate,South,Technology,Phones,3630.79,2,0.15,1077.66
ORD-16848,12-06-2023,15-06-2023,John Garcia,Home Office,Central,Technology,Machines,1814.8,1,0.1,633.71
ORD-16455,20-09-2022,21-09-2022,Kevin Smith,Consumer,Central,Technology,Copiers,1759.52,1,0.1,193.37
ORD-13776,02-07-2022,06-07-2022,Sara Garcia,Corporate,East,Office Supplies,Envelopes,412.76,4,0,126.69
ORD-11512,23-05-2022,27-05-2022,Anna Khan,Home Office,East,Office Supplies,Art,14.88,1,0,4.26
ORD-16362,26-04-2022,27-04-2022,Maria Lewis,Consumer,South,Furniture,Tables,1149.34,3,0.1,-312.53
ORD-19757,27-08-2023,03-09-2023,Wei Garcia,Home Office,Central,Technology,Copiers,1540.96,2,0.4,202.4
ORD-19281,25-12-2022,28-12-2022,Tom Johnson,Consumer,Central,Technology,Machines,6698.73,3,0,2383.54
ORD-13882,13-02-2023,14-02-2023,Maria Patel,Consumer,Central,Furniture,Chairs,180.51,1,0.3,-32.26
ORD-11075,03-11-2022,08-11-2022,Priya Khan,Consumer,South,Furniture,Furnishings,197.82,2,0.1,-20.33
ORD-19711,27-08-2022,30-08-2022,Tom Wilson,Corporate,East,Office Supplies,Envelopes,358.56,3,0.1,49.61
ORD-18060,25-02-2023,27-02-2023,Maria Brown,Home Office, East ,Furniture,Tables,866,2,0.4,-18.38
ORD-16453,07-08-2024,11-08-2024,Sara Davis,Corporate,West,Furniture,Chairs,382.9,1,0,-32.82
ORD-16535,12-08-2022,13-08-2022,Nina Lewis,Consumer,East,Technology,Accessories,3139.9,2,0,244.83
ORD-12111,20-08-2023,22-08-2023,Carlos Rodriguez,Consumer,East,Office Supplies,Labels,23.19,1,0.1,1.71
ORD-14865,06-11-2023,09-11-2023,James Patel,Home Office, West ,Furniture,Chairs,3481.36,4,0,-341.59
ORD-18579,11-11-2023,12-11-2023,Maria Garcia,Corporate,East,Office Supplies,Art,503.64,5,0.1,27.51
ORD-16468,13-12-2022,18-12-2022,Grace Garcia,Consumer,East,Office Supplies,Labels,133.57,1,0,47.78
ORD-19386,08-12-2024,10-12-2024,Fatima Lee,Consumer,Central,Furniture,Tables,3578.16,5,0.15,-785.61
ORD-19561,03-10-2024,08-10-2024,Priya Lee,Consumer,Central,Office Supplies,Labels,394.96,2,0,77.07
ORD-17062,20-02-2022,21-02-2022,Nina Chen,Home Office,East,Technology,Accessories,3883.95,3,0,867.56
ORD-12602,07-09-2022,08-09-2022,Priya Clark,Consumer,West,Office Supplies,Labels,150.24,1,0,9.07
ORD-11946,03-07-2024,06-07-2024,Linda Young,Consumer,Central,Office Supplies,Binders,118.52,1,0.3,14.21
ORD-14650,24-04-2023,26-04-2023,John Lee,Consumer,West,Office Supplies,Art,7.84,1,0.3,-0.3
ORD-17378,23-09-2023,25-09-2023,Tom Rodriguez,Consumer,Central,Furniture,Chairs,412.85,2,0.2,-66.14
ORD-13985,04-08-2024,05-08-2024,Anna Rodriguez,Consumer,East,Office Supplies,Binders,235.49,1,0,38.32
ORD-10752,09-07-2023,10-07-2023,John Johnson,Corporate,Central,Furniture,Tables,410,2,0,133.28
ORD-17211,06-01-2022,08-01-2022,Carlos Patel,Home Office,Central,Furniture,Tables,88.35,1,0,26.85
ORD-11361,22-11-2024,23-11-2024,Anna Khan,Consumer,South,Furniture,Bookcases,4897.62,5,0.1,13.32
ORD-18979,17-02-2022,20-02-2022,Anna Garcia,Consumer,West,Office Supplies,Art,10.66,1,0.5,-1.49
ORD-12682,08-09-2022,09-09-2022,,Consumer,Central,Office Supplies,Storage,66.46,1,0.1,9.26
ORD-15137,24-11-2024,25-11-2024,John Chen,Consumer,Central,Furniture,Bookcases,509.71,2,0.2,-168.22
ORD-13284,20-08-2023,25-08-2023,Linda Smith,Consumer,East,Office Supplies,Paper,258.44,2,0.3,-12.4
ORD-11835,16-03-2023,18-03-2023,James Young,Consumer,Central,Technology,Copiers,1258.93,1,0.2,296.71
ORD-19201,03-05-2023,07-05-2023,Maria Young,Corporate,West,Technology,Accessories,557.63,2,0.3,-10.79
ORD-10363,16-12-2023,23-12-2023,Maria Walker,Corporate,West,Office Supplies,Envelopes,125.15,1,0,14.95
ORD-15252,27-09-2022,28-09-2022,Priya Garcia,Home Office,South,Office Supplies,Art,214.42,2,0.3,-31.73
ORD-12764,15-12-2024,18-12-2024,Kevin Chen,Consumer, East ,Office Supplies,Binders,49.9,1,0.2,4.07
ORD-11135,24-09-2022,27-09-2022,James Lewis,Consumer,East,Technology,Copiers,862.49,1,0.15,-87.78
ORD-13212,21-12-2023,24-12-2023,Wei Chen,Consumer,West,Office Supplies,Paper,244,1,0,48.87
ORD-16915,04-02-2024,05-02-2024,Grace Lee,Corporate,South,Technology,Copiers,877.34,1,0,219.44
ORD-17507,04-10-2023,06-10-2023,Maria Smith,Consumer,East,Office Supplies,Storage,207.7,1,0.15,23.86
ORD-13807,07-05-2022,10-05-2022,Fatima Wilson,Home Office,East,Technology,Machines,1227.64,1,0.2,302.49
ORD-16523,23-05-2022,26-05-2022,Mohammed Young,Consumer,Central,Office Supplies,Envelopes,23.32,2,0.3,2.04
ORD-11679,08-12-2023,12-12-2023,Linda Lewis,Corporate,East,Furniture,Chairs,1724.68,2,0,539.13
ORD-14646,18-05-2023,20-05-2023,Anna Chen,Corporate,South,Technology,Phones,1327.93,1,0,343.65
ORD-13589,26-02-2024,29-02-2024,Fatima Garcia,Corporate,West,Furniture,Bookcases,2992.2,4,0,266.85
ORD-12356,19-12-2024,23-12-2024,John Smith,Corporate,East,Office Supplies,Envelopes,516.81,3,0.1,109.4
ORD-19571,08-11-2022,09-11-2022,Wei Smith,Consumer,Central,Technology,Copiers,1236.2,1,0.1,176.79
ORD-18099,25-06-2024,28-06-2024,Priya Davis,Corporate,East,Furniture,Bookcases,544.16,2,0,271.87
ORD-11622,06-10-2023,08-10-2023,Nina Martinez,Consumer, South ,Technology,Accessories,410.78,3,0.15,-166.85
ORD-16616,22-06-2024,26-06-2024,Nina Davis,Consumer,West,Technology,Machines,6183.05,3,0.1,1257.52
ORD-16867,12-10-2024,13-10-2024,James Smith,Home Office,East,Office Supplies,Envelopes,80.24,3,0.1,-4.87
ORD-18870,01-05-2024,03-05-2024,Fatima Wilson,Consumer,East,Technology,Copiers,10003.56,6,0.3,-401.77
ORD-14334,22-10-2024,24-10-2024,David Johnson,Home Office,Central,Technology,Accessories,4230.68,2,0,519.66
ORD-14097,18-07-2023,19-07-2023,David Chen,Consumer,East,Office Supplies,Envelopes,203.14,1,0,21.18
ORD-13014,24-10-2024,28-10-2024,Kevin Lewis,Consumer,West,Office Supplies,Binders,96.04,2,0,6.05
ORD-14810,24-10-2022,26-10-2022,Grace Khan,Consumer,South,Technology,Machines,6730.68,3,0,1213.04
ORD-18902,14-01-2024,15-01-2024,,Home Office,Central,Office Supplies,Art,440.64,2,0,88.33
ORD-14938,02-08-2022,03-08-2022,Grace Khan,Corporate,South,Office Supplies,Storage,357.8,2,0.1,26.74
ORD-16591,20-04-2024,24-04-2024,Grace Smith,Consumer,West,Office Supplies,Binders,550.48,3,0.1,119.14
ORD-12068,16-09-2023,19-09-2023,Kevin Rodriguez,Corporate,East,Furniture,Bookcases,349.82,2,0.3,68.18
ORD-14389,22-09-2023,27-09-2023,Maria Patel,Consumer,East,Technology,Copiers,1076.88,1,0.15,-116.66
ORD-10879,20-04-2023,25-04-2023,John Johnson,Consumer,Central,Office Supplies,Binders,130.63,3,0.1,35.15
ORD-18539,25-05-2023,28-05-2023,Wei Walker,Corporate,West,Technology,Accessories,1106.42,1,0.1,127.66
ORD-16909,25-06-2023,27-06-2023,Maria Chen,Consumer,East,Office Supplies,Labels,210.82,1,0.1,10.64
ORD-19370,06-11-2023,07-11-2023,James Rodriguez,Corporate,East,Office Supplies,Envelopes,71.55,1,0.1,9.13
ORD-15905,01-08-2022,03-08-2022,Nina Wilson,Corporate,West,Technology,Machines,2197.98,1,0,820.01
ORD-13797,06-03-2023,07-03-2023,David Rodriguez,Consumer,Central,Office Supplies,Binders,299.48,3,0.3,65.2
ORD-14959,26-02-2024,27-02-2024,Sara Rodriguez,Consumer,East,Office Supplies,Paper,98.58,2,0,21.14
ORD-10758,04-08-2023,07-08-2023,Wei Lee,Home Office,East,Technology,Copiers,2632.9,2,0,167.9
ORD-13121,11-05-2024,12-05-2024,Tom Clark,Consumer,West,Technology,Copiers,592.78,2,0,44.7
ORD-16351,05-09-2022,06-09-2022,Wei Walker,Consumer,East,Furniture,Furnishings,474.99,2,0.2,-134.6
ORD-12402,08-03-2024,10-03-2024,Linda Davis,Consumer,East,Technology,Accessories,1044.17,3,0.1,345.14
ORD-17095,12-07-2023,15-07-2023,Tom Lewis,Consumer,West,Technology,Phones,9779.52,4,0,1344.07
ORD-12059,12-09-2022,13-09-2022,David Chen,Consumer,West,Technology,Accessories,1961.23,3,0.15,203.98
ORD-19631,08-10-2022,12-10-2022,Kevin Smith,Corporate,East,Office Supplies,Storage,25.24,1,0,9.34
ORD-18063,06-07-2024,07-07-2024,John Martinez,Corporate,East,Office Supplies,Envelopes,101.73,1,0.1,19.31
ORD-12577,03-11-2023,05-11-2023,John Wilson,Home Office,East,Technology,Phones,989.67,3,0,67.58
ORD-11911,14-02-2022,17-02-2022,Tom Martinez,Corporate,West,Office Supplies,Art,133.63,2,0.2,22.76
ORD-16741,10-05-2024,17-05-2024,Grace Lewis,Corporate,Central,Office Supplies,Envelopes,117.5,2,0.4,1.07
ORD-17978,19-06-2024,22-06-2024,Kevin Smith,Consumer,South,Furniture,Tables,3541.54,4,0.2,-657.49
ORD-11020,16-04-2022,18-04-2022,Sara Clark,Home Office,WEST,Office Supplies,Labels,439.01,3,0.3,-2.01
ORD-11073,15-09-2022,16-09-2022,Kevin Walker,Consumer,West,Office Supplies,Binders,1106.2,5,0,155.47
ORD-15849,13-11-2024,18-11-2024,Anna Garcia,Home Office,East,Office Supplies,Storage,7.14,1,0,1.23
ORD-15255,24-06-2022,01-07-2022,Priya Smith,Home Office,West,Office Supplies,Binders,201.66,2,0,39.82
ORD-10058,17-06-2024,22-06-2024,Nina Rodriguez,Consumer,Central,Technology,Accessories,2347.7,1,0,594.45
ORD-15422,26-02-2022,03-03-2022,David Patel,Consumer,East,Office Supplies,Envelopes,97.5,3,0.1,13.15
ORD-19105,10-02-2024,11-02-2024,Kevin Walker,Consumer,West,Technology,Phones,2908.51,2,0.1,452.72
ORD-12294,08-12-2022,11-12-2022,John Davis,Corporate,East,Furniture,Bookcases,2994.84,6,0.1,22.03
ORD-18231,07-12-2024,09-12-2024,Fatima Khan,Consumer,West,Office Supplies,Art,184.34,1,0.2,11.38
ORD-18026,09-12-2023,12-12-2023,Nina Clark,Consumer,South,Technology,Phones,608.89,3,0.3,106.53
ORD-15334,14-03-2022,21-03-2022,Mohammed Wilson,Home Office,West,Office Supplies,Art,261.77,3,0.1,44.54
ORD-18818,26-08-2022,28-08-2022,Sara Davis,Consumer,Central,Furniture,Tables,3482.22,3,0,-207.73
ORD-17296,05-06-2022,10-06-2022,,Consumer,South,Furniture,Bookcases,828.88,4,0,11.16
ORD-12398,03-07-2024,07-07-2024,Linda Johnson,Home Office,Central,Furniture,Furnishings,880.02,1,0.2,-208.04
ORD-17599,18-06-2023,22-06-2023,Maria Garcia,Home Office,West,Office Supplies,Art,73.95,3,0,13.18
ORD-16789,25-04-2023,26-04-2023,Sara Patel,Consumer,East,Technology,Machines,1599.27,1,0.1,190.19
ORD-17557,06-08-2022,07-08-2022,Kevin Johnson,Consumer,Central,Office Supplies,Art,56.94,1,0,15.05
ORD-13133,09-03-2023,13-03-2023,Grace Brown,Home Office,West,Office Supplies,Art,86.13,2,0.1,12.73
ORD-11068,11-12-2023,14-12-2023,Nina Khan,Corporate,South,Furniture,Bookcases,540.2,1,0.4,-16.03
ORD-12529,03-10-2024,08-10-2024,Priya Davis,Consumer,South,Technology,Phones,4088.14,2,0,752.8
ORD-11773,16-12-2022,20-12-2022,Maria Rodriguez,Corporate,West,Office Supplies,Art,417.26,4,0.5,-19.17
ORD-11477,09-02-2023,11-02-2023,Nina Brown,Consumer,West,Furniture,Bookcases,597.29,3,0.1,-116.57
ORD-11513,17-03-2024,20-03-2024,Maria Patel,Consumer,East,Technology,Copiers,664.11,1,0.3,178.95
ORD-16292,05-11-2023,08-11-2023,Tom Johnson,Home Office,Central,Office Supplies,Envelopes,243.04,4,0.1,26.93
ORD-16707,26-11-2024,27-11-2024,Grace Khan,Consumer,West,Technology,Phones,501.74,2,0,149.71
ORD-13285,24-01-2024,28-01-2024,Carlos Rodriguez,Consumer,Central,Office Supplies,Art,233.76,2,0.4,-20.05
ORD-14451,15-01-2024,18-01-2024,Sara Rodriguez,Consumer,East,Office Supplies,Paper,171,2,0,75.95
ORD-13068,04-03-2022,05-03-2022,Mohammed Khan,Consumer,South,Furniture,Chairs,1624.5,2,0,-275.21
ORD-15360,26-08-2023,27-08-2023,Sara Patel,Corporate,South,Technology,Machines,4265.01,2,0.1,1256.22
ORD-15164,22-04-2023,26-04-2023,Fatima Chen,Corporate,South,Technology,Machines,1000.3,4,0.1,277.3
ORD-19375,25-01-2024,26-01-2024,Sara Davis,Home Office,East,Technology,Copiers,1992.41,1,0.1,-146.25
ORD-16291,12-06-2023,15-06-2023,Wei Young,Corporate,West,Office Supplies,Binders,477.98,3,0.2,25.48
ORD-18798,07-05-2024,10-05-2024,Mohammed Khan,Consumer,West,Furniture,Furnishings,540.34,1,0.4,-147.83
ORD-19379,13-03-2023,14-03-2023,Mohammed Johnson,Consumer,West,Furniture,Tables,766.6,1,0,-126.39
ORD-14612,14-12-2024,17-12-2024,Mohammed Rodriguez,Corporate,Central,Technology,Copiers,725.98,1,0.5,-146.5
ORD-19563,02-10-2024,05-10-2024,Wei Chen,Consumer,South,Office Supplies,Art,433.43,3,0.1,110.44
ORD-13289,03-07-2024,07-07-2024,James Smith,Consumer,West,Furniture,Furnishings,310.68,4,0,25.5
ORD-11799,07-08-2023,10-08-2023,Priya Khan,Consumer,South,Furniture,Chairs,441.92,1,0.15,-72.08
ORD-18847,13-01-2024,15-01-2024,Priya Garcia,Corporate,Central,Technology,Accessories,854.13,1,0,8.36
ORD-18646,11-05-2023,12-05-2023,Mohammed Khan,Consumer,East,Office Supplies,Labels,409.97,3,0.1,113.22
ORD-12009,16-12-2024,20-12-2024,Mohammed Johnson,Home Office,West,Office Supplies,Storage,324.11,2,0.2,-27.71
ORD-12500,02-03-2023,03-03-2023,John Davis,Consumer,East,Technology,Accessories,259.41,1,0,71.14
ORD-19524,20-12-2024,21-12-2024,Carlos Davis,Corporate,West,Technology,Accessories,671.34,1,0.3,-58.52
ORD-17242,23-12-2023,25-12-2023,David Rodriguez,Consumer,Central,Office Supplies,Storage,310.09,5,0.1,47.22
ORD-12191,26-11-2024,29-11-2024,Mohammed Young,Consumer,East,Office Supplies,Envelopes,24.82,2,0.15,5.01
ORD-10914,20-01-2022,24-01-2022,Tom Lewis,Consumer,West,Office Supplies,Labels,200.64,1,0.15,2.66
ORD-14288,05-11-2023,12-11-2023,Tom Brown,Corporate,West,Furniture,Bookcases,84.77,2,0.2,-11.49
ORD-13795,14-07-2022,15-07-2022,Grace Clark,Home Office,Central,Office Supplies,Art,11.11,1,0,0.77
ORD-13721,15-07-2024,18-07-2024,Wei Walker,Consumer,Central,Office Supplies,Paper,147.33,3,0.4,4.3
ORD-18032,01-05-2022,03-05-2022,Grace Patel,Consumer,West,Technology,Phones,1762.72,2,0.1,752.81
ORD-17560,05-02-2024,06-02-2024,Priya Garcia,Corporate,CENTRAL,Furniture,Chairs,3443.4,3,0,597.53
ORD-14085,19-02-2023,21-02-2023,Mohammed Young,Consumer,East,Office Supplies,Binders,205.65,1,0,65.59
ORD-15134,03-04-2024,07-04-2024,Anna Wilson,Consumer,East,Office Supplies,Paper,764.9,4,0.2,175.56
ORD-16274,26-07-2024,29-07-2024,Nina Walker,Home Office,West,Office Supplies,Labels,534.72,3,0.2,107.88
ORD-16055,03-06-2024,04-06-2024,Mohammed Wilson,Consumer,West,Furniture,Chairs,1747.4,2,0.15,419.93
ORD-17091,11-11-2023,15-11-2023,Priya Johnson,Corporate,South,Office Supplies,Envelopes,733.32,3,0,239.76
ORD-18097,16-09-2024,18-09-2024,Wei Young,Consumer,Central,Furniture,Tables,4304.04,4,0,659.23
ORD-18017,06-08-2024,13-08-2024,Carlos Garcia,Home Office, East ,Office Supplies,Art,164.26,1,0.3,23.85
ORD-15313,10-08-2022,13-08-2022,Carlos Johnson,Corporate,East,Technology,Copiers,5751.07,3,0.2,1066.31
ORD-12681,10-02-2022,15-02-2022,Linda Lewis,Consumer,Central,Furniture,Bookcases,2319.44,4,0.1,-427.01
ORD-15614,05-07-2022,08-07-2022,Wei Brown,Corporate,West,Office Supplies,Paper,170.01,1,0.1,21.64
ORD-12505,07-05-2024,08-05-2024,Maria Lee,Corporate,Central,Office Supplies,Labels,364.01,3,0.2,-16.44
ORD-11303,07-10-2022,09-10-2022,Sara Chen,Consumer,West,Furniture,Chairs,519.52,1,0.1,-181.89
